request_id,status,latency_ms,tokens,response_size,success,error
198,200,25833.33,50,532,True,
199,200,25830.53,50,536,True,
200,200,26470.54,50,505,True,
201,200,26489.74,50,547,True,
202,200,27532.09,50,531,True,
203,200,26234.4,50,520,True,
204,200,26234.48,50,556,True,
205,200,26868.07,50,532,True,
206,200,26892.42,50,547,True,
207,200,28052.47,50,484,True,
208,200,26631.84,50,513,True,
209,200,26629.69,50,531,True,
210,200,27266.82,50,544,True,
211,200,27309.4,50,536,True,
212,200,28636.9,50,540,True,
213,200,27191.45,50,562,True,
214,200,27193.13,50,537,True,
215,200,27811.04,50,541,True,
216,200,27843.41,50,525,True,
217,200,28994.56,50,550,True,
218,200,27545.52,50,523,True,
219,200,27542.64,50,534,True,
220,200,28177.38,50,544,True,
221,200,28264.91,50,514,True,
222,200,29353.41,50,531,True,
223,200,27891.58,50,517,True,
224,200,27891.99,50,566,True,
225,200,28544.9,50,553,True,
226,200,28552.38,50,537,True,
227,200,29717.48,50,534,True,
228,200,28253.17,50,534,True,
229,200,28251.57,50,546,True,
230,200,28892.47,50,546,True,
231,200,28909.53,50,516,True,
232,200,30058.64,50,535,True,
233,200,28604.81,50,514,True,
234,200,28605.3,50,564,True,
235,200,30959.19,50,556,True,
236,200,28643.48,50,553,True,
237,200,29761.17,50,525,True,
238,200,28082.97,50,530,True,
239,200,30427.11,50,533,True,
240,200,28726.84,50,520,True,
241,200,29775.26,50,539,True,
242,200,28071.14,50,508,True,
243,200,28700.0,50,527,True,
244,200,29292.61,50,538,True,
245,200,30333.79,50,549,True,
246,200,29734.73,50,533,True,
247,200,28703.35,50,528,True,
248,200,28064.13,50,543,True,
249,200,29279.57,50,535,True,
250,200,30316.22,50,524,True,
251,200,29738.32,50,531,True,
252,200,28062.47,50,562,True,
253,200,28700.22,50,537,True,
254,200,29283.2,50,521,True,
255,200,30326.18,50,532,True,
256,200,29740.26,50,551,True,
257,200,28074.63,50,539,True,
258,200,28716.94,50,552,True,
259,200,29295.35,50,528,True,
