request_id,status,latency_ms,tokens,response_size,success,error
173,200,104177.48,50,410,True,
174,200,104851.28,50,445,True,
175,200,105524.15,50,429,True,
176,200,106195.19,50,405,True,
177,200,106866.5,50,428,True,
178,200,107538.45,50,440,True,
179,200,108211.03,50,418,True,
180,200,108884.56,50,418,True,
181,200,109554.12,50,445,True,
182,200,110225.76,50,439,True,
183,200,110897.66,50,445,True,
184,200,111567.64,50,440,True,
185,200,112238.39,50,435,True,
186,200,112907.91,50,438,True,
187,200,113577.16,50,414,True,
188,200,114251.71,50,466,True,
189,200,114922.1,50,431,True,
190,200,115593.37,50,434,True,
191,200,116264.42,50,440,True,
192,200,116933.28,50,449,True,
193,200,117603.53,50,441,True,
194,200,118272.93,50,432,True,
195,200,118944.85,50,421,True,
196,200,119612.99,50,436,True,
197,200,120284.16,50,438,True,
198,200,120956.68,50,423,True,
199,200,121631.72,50,457,True,
200,200,122305.55,50,445,True,
201,200,122975.94,50,427,True,
202,200,123646.75,50,427,True,
203,200,124322.67,50,451,True,
204,200,124998.11,50,433,True,
205,200,125688.33,50,425,True,
206,200,126383.04,50,399,True,
207,200,127088.87,50,410,True,
208,200,127779.77,50,424,True,
209,200,128467.27,50,426,True,
210,200,129154.17,50,421,True,
211,200,129843.91,50,457,True,
212,200,130529.14,50,442,True,
213,200,131218.62,50,422,True,
214,200,131906.81,50,426,True,
215,200,132605.56,50,440,True,
216,200,133297.09,50,444,True,
217,200,133981.7,50,449,True,
218,200,134668.84,50,434,True,
219,200,135360.68,50,436,True,
220,200,136056.76,50,409,True,
221,200,136746.38,50,431,True,
222,200,137440.74,50,461,True,
223,200,138128.21,50,436,True,
224,200,138815.91,50,439,True,
225,200,139502.97,50,412,True,
226,200,140193.76,50,409,True,
227,200,140880.57,50,415,True,
228,200,141567.99,50,411,True,
229,200,142254.27,50,452,True,
230,200,142946.39,50,431,True,
231,200,143633.87,50,430,True,
232,200,144320.29,50,433,True,
233,200,145006.67,50,443,True,
234,200,145691.48,50,401,True,
235,200,146375.51,50,459,True,
236,200,147061.06,50,449,True,
237,200,147747.6,50,431,True,
238,200,148435.36,50,388,True,
239,200,149121.93,50,414,True,
240,200,149809.88,50,446,True,
241,200,150495.59,50,464,True,
242,200,151184.77,50,439,True,
243,200,151870.63,50,444,True,
244,200,152565.13,50,448,True,
245,200,153254.55,50,419,True,
246,200,153942.11,50,433,True,
247,200,154634.9,50,415,True,
248,200,155320.47,50,455,True,
249,200,156008.43,50,425,True,
250,200,156698.03,50,427,True,
251,200,157387.65,50,440,True,
252,200,158084.54,50,428,True,
253,200,158777.21,50,416,True,
254,200,159467.82,50,443,True,
255,200,160153.29,50,420,True,
256,200,160842.78,50,430,True,
257,200,161529.57,50,435,True,
258,200,162214.46,50,446,True,
259,200,162907.86,50,441,True,
260,200,163597.39,50,420,True,
261,200,164282.7,50,438,True,
262,200,164978.85,50,440,True,
263,200,165676.21,50,414,True,
264,200,166379.0,50,434,True,
265,200,167078.52,50,438,True,
266,200,167786.21,50,429,True,
267,200,168485.61,50,431,True,
268,200,169176.01,50,447,True,
269,200,169883.13,50,423,True,
270,200,170569.25,50,432,True,
271,200,171260.7,50,440,True,
272,200,171947.53,50,452,True,
273,200,172631.18,50,465,True,
274,200,173317.02,50,405,True,
275,200,174003.91,50,437,True,
276,200,174689.72,50,437,True,
277,200,175374.22,50,457,True,
278,200,176063.09,50,433,True,
279,200,176748.43,50,426,True,
280,200,177441.99,50,413,True,
281,200,178130.04,50,474,True,
282,200,178817.61,50,439,True,
283,200,179506.57,50,441,True,
284,200,180193.91,50,442,True,
285,200,180884.01,50,431,True,
286,200,181573.08,50,408,True,
287,200,182260.65,50,433,True,
288,200,182946.28,50,434,True,
289,200,183631.07,50,463,True,
290,200,184317.44,50,455,True,
291,200,185004.04,50,410,True,
292,200,185689.29,50,449,True,
