request_id,status,latency_ms,tokens,response_size,success,error
0,200,16358.16,50,418,True,
1,200,6007.89,50,455,True,
2,200,11158.83,50,411,True,
3,200,39416.47,50,442,True,
4,200,7051.26,50,432,True,
5,200,52173.0,50,425,True,
6,200,49848.62,50,428,True,
7,200,50427.51,50,430,True,
8,200,42884.12,50,446,True,
9,200,2415.71,50,446,True,
10,200,19481.19,50,428,True,
11,200,53338.9,50,418,True,
12,200,15810.49,50,444,True,
13,200,41724.68,50,459,True,
14,200,7567.57,50,398,True,
15,200,27352.87,50,460,True,
16,200,29082.59,50,447,True,
17,200,18426.84,50,418,True,
18,200,4467.17,50,426,True,
19,200,48683.42,50,418,True,
20,200,32508.12,50,450,True,
21,200,37110.65,50,434,True,
22,200,8589.63,50,437,True,
23,200,12184.67,50,432,True,
24,200,8077.81,50,436,True,
25,200,33091.0,50,434,True,
26,200,9616.41,50,406,True,
27,200,51011.27,50,454,True,
28,200,9104.63,50,413,True,
29,200,42301.64,50,460,True,
30,200,46940.14,50,402,True,
31,200,55085.11,50,451,True,
32,200,23702.05,50,436,True,
33,200,51589.44,50,439,True,
34,200,21567.01,50,455,True,
35,200,22622.09,50,424,True,
36,200,48091.94,50,456,True,
37,200,52749.23,50,440,True,
38,200,44036.07,50,426,True,
39,200,18953.07,50,487,True,
40,200,10636.21,50,441,True,
41,200,38831.39,50,432,True,
42,200,49255.63,50,433,True,
43,200,12695.55,50,434,True,
44,200,26307.9,50,454,True,
45,200,45773.37,50,463,True,
46,200,6521.99,50,434,True,
47,200,47510.35,50,446,True,
48,200,4965.81,50,441,True,
49,200,17371.42,50,451,True,
50,200,14244.34,50,450,True,
51,200,29638.49,50,433,True,
52,200,20517.38,50,425,True,
53,200,16849.8,50,431,True,
54,200,15282.28,50,397,True,
55,200,13724.23,50,444,True,
56,200,3436.36,50,433,True,
57,200,33651.47,50,446,True,
58,200,25272.87,50,388,True,
59,200,44610.69,50,411,True,
60,200,20003.28,50,411,True,
61,200,11658.03,50,440,True,
62,200,10116.76,50,432,True,
63,200,35368.85,50,419,True,
64,200,34795.08,50,446,True,
65,200,35946.27,50,423,True,
66,200,53907.14,50,459,True,
67,200,30779.92,50,416,True,
68,200,25779.76,50,416,True,
69,200,1877.24,50,440,True,
70,200,3934.01,50,451,True,
71,200,2909.96,50,418,True,
72,200,24735.45,50,401,True,
73,200,45179.0,50,445,True,
74,200,28474.54,50,426,True,
75,200,54481.58,50,441,True,
76,200,43437.46,50,425,True,
77,200,21017.39,50,432,True,
78,200,41124.18,50,445,True,
79,200,27918.4,50,444,True,
80,200,34216.76,50,439,True,
81,200,26811.22,50,445,True,
82,200,31342.88,50,397,True,
83,200,39974.44,50,428,True,
84,200,1357.83,50,436,True,
85,200,31919.35,50,419,True,
86,200,5465.53,50,436,True,
87,200,30200.75,50,454,True,
88,200,24201.28,50,419,True,
89,200,23136.38,50,435,True,
90,200,13197.29,50,442,True,
91,200,36509.11,50,434,True,
92,200,38238.52,50,417,True,
93,200,22064.37,50,432,True,
94,200,40546.47,50,455,True,
95,200,14743.05,50,429,True,
96,200,37660.7,50,444,True,
97,200,55648.17,50,451,True,
98,200,46337.42,50,435,True,
99,200,17885.12,50,438,True,
100,200,56233.3,50,476,True,
101,200,56816.76,50,413,True,
102,200,57409.15,50,454,True,
103,200,58091.04,50,440,True,
104,200,58773.24,50,431,True,
105,200,59456.74,50,447,True,
106,200,60142.11,50,460,True,
107,200,60824.03,50,427,True,
108,200,61512.25,50,436,True,
109,200,62194.24,50,440,True,
110,200,62876.12,50,454,True,
111,200,63558.82,50,434,True,
112,200,64250.16,50,432,True,
113,200,64942.11,50,452,True,
114,200,65623.48,50,446,True,
115,200,66314.73,50,449,True,
116,200,67007.9,50,448,True,
117,200,67687.57,50,416,True,
118,200,68376.57,50,420,True,
119,200,69056.08,50,411,True,
120,200,69737.81,50,443,True,
121,200,70420.26,50,437,True,
122,200,71099.52,50,448,True,
123,200,71784.54,50,422,True,
124,200,72464.54,50,430,True,
125,200,73144.74,50,454,True,
126,200,73829.47,50,430,True,
127,200,74515.24,50,429,True,
128,200,75198.12,50,423,True,
129,200,75880.48,50,421,True,
130,200,76565.49,50,419,True,
131,200,77254.5,50,454,True,
132,200,77942.6,50,438,True,
133,200,78627.49,50,446,True,
134,200,79313.3,50,441,True,
135,200,80006.21,50,428,True,
136,200,80693.9,50,431,True,
137,200,81383.33,50,416,True,
138,200,82071.9,50,429,True,
139,200,82757.7,50,444,True,
140,200,83455.29,50,442,True,
141,200,84153.97,50,405,True,
142,200,84866.98,50,448,True,
143,200,85575.75,50,454,True,
144,200,86267.83,50,452,True,
145,200,86971.57,50,441,True,
146,200,87681.05,50,441,True,
147,200,88383.76,50,454,True,
148,200,89097.2,50,423,True,
149,200,89799.16,50,420,True,
150,200,90491.84,50,438,True,
151,200,91193.43,50,416,True,
152,200,91891.93,50,431,True,
153,200,92575.11,50,453,True,
154,200,93269.85,50,439,True,
155,200,93956.74,50,440,True,
156,200,94644.19,50,405,True,
157,200,95333.55,50,420,True,
158,200,96019.61,50,442,True,
159,200,96708.33,50,410,True,
160,200,97395.06,50,430,True,
161,200,98082.56,50,425,True,
162,200,98769.23,50,424,True,
163,200,99454.89,50,430,True,
164,200,100145.43,50,448,True,
165,200,100832.11,50,435,True,
166,200,101523.4,50,464,True,
167,200,102211.78,50,436,True,
168,200,102898.27,50,412,True,
169,200,103587.84,50,433,True,
170,200,104275.75,50,425,True,
171,200,104963.93,50,398,True,
172,200,105651.11,50,439,True,
173,200,106338.77,50,424,True,
174,200,107028.74,50,432,True,
175,200,107725.35,50,424,True,
176,200,108419.51,50,431,True,
177,200,109113.13,50,471,True,
178,200,109799.58,50,411,True,
179,200,110491.55,50,426,True,
180,200,111185.25,50,452,True,
181,200,111871.73,50,426,True,
182,200,112560.43,50,426,True,
183,200,113248.55,50,417,True,
184,200,113939.7,50,454,True,
185,200,114629.75,50,459,True,
186,200,115322.78,50,461,True,
187,200,116014.48,50,439,True,
188,200,116700.24,50,440,True,
189,200,117388.67,50,426,True,
190,200,118078.51,50,429,True,
191,200,118764.14,50,428,True,
192,200,119457.03,50,449,True,
193,200,120146.84,50,436,True,
194,200,120834.76,50,421,True,
195,200,121528.15,50,431,True,
196,200,122216.15,50,438,True,
197,200,122904.64,50,440,True,
198,200,123593.37,50,419,True,
199,200,124284.2,50,432,True,
200,200,124980.51,50,429,True,
201,200,125668.51,50,425,True,
202,200,126359.68,50,404,True,
203,200,127047.93,50,429,True,
204,200,127734.51,50,443,True,
205,200,128424.2,50,421,True,
206,200,129114.01,50,393,True,
207,200,129804.45,50,460,True,
208,200,130507.44,50,426,True,
209,200,131200.22,50,444,True,
210,200,131910.82,50,434,True,
211,200,132594.39,50,406,True,
212,200,133301.34,50,422,True,
213,200,133995.17,50,438,True,
214,200,134683.95,50,416,True,
215,200,135397.99,50,437,True,
216,200,136088.79,50,432,True,
217,200,136774.09,50,446,True,
218,200,137463.96,50,413,True,
219,200,138156.72,50,458,True,
220,200,138842.6,50,414,True,
221,200,139531.33,50,441,True,
222,200,140219.61,50,417,True,
223,200,140907.02,50,462,True,
224,200,141598.87,50,444,True,
225,200,142287.87,50,406,True,
226,200,142974.94,50,414,True,
227,200,143675.38,50,444,True,
228,200,144364.72,50,452,True,
229,200,145100.88,50,423,True,
230,200,145916.03,50,439,True,
231,200,146728.35,50,415,True,
232,200,147541.39,50,463,True,
233,200,148352.42,50,446,True,
234,200,149164.47,50,434,True,
235,200,149979.2,50,437,True,
236,200,150791.64,50,433,True,
237,200,151608.9,50,419,True,
238,200,152421.88,50,450,True,
239,200,153239.45,50,434,True,
240,200,154052.97,50,432,True,
241,200,154868.4,50,423,True,
242,200,155570.92,50,457,True,
243,200,156290.04,50,442,True,
244,200,156990.89,50,413,True,
245,200,157679.75,50,421,True,
246,200,158379.96,50,458,True,
247,200,159079.04,50,419,True,
248,200,159776.41,50,433,True,
249,200,160466.33,50,427,True,
250,200,161163.52,50,443,True,
251,200,161850.36,50,461,True,
252,200,162564.99,50,438,True,
253,200,163383.06,50,428,True,
254,200,164200.32,50,440,True,
255,200,165018.99,50,440,True,
256,200,165837.15,50,388,True,
257,200,166653.23,50,446,True,
258,200,167473.95,50,449,True,
259,200,168173.71,50,422,True,
260,200,168953.95,50,439,True,
261,200,169820.24,50,418,True,
262,200,170686.02,50,421,True,
263,200,171554.31,50,445,True,
264,200,172280.74,50,431,True,
265,200,173002.64,50,435,True,
266,200,173728.78,50,420,True,
267,200,174450.01,50,432,True,
268,200,175172.61,50,452,True,
269,200,175897.77,50,423,True,
270,200,176620.83,50,430,True,
271,200,177340.77,50,450,True,
272,200,178086.51,50,444,True,
273,200,178999.69,50,416,True,
274,200,179783.05,50,422,True,
275,200,180534.53,50,429,True,
276,200,181286.54,50,402,True,
277,200,182035.44,50,433,True,
278,200,182784.97,50,420,True,
279,200,183535.43,50,435,True,
280,200,184284.83,50,439,True,
281,200,185031.85,50,452,True,
282,200,185781.74,50,428,True,
283,200,186529.77,50,437,True,
284,200,187280.54,50,432,True,
285,200,188030.25,50,455,True,
286,200,188780.82,50,451,True,
287,200,189529.04,50,404,True,
288,200,190279.48,50,436,True,
289,200,191027.13,50,404,True,
290,200,191775.28,50,440,True,
291,200,192524.79,50,420,True,
292,200,193272.79,50,426,True,
293,200,194022.18,50,433,True,
294,200,194769.9,50,396,True,
295,200,195517.42,50,446,True,
296,200,196266.49,50,410,True,
297,200,197016.4,50,458,True,
298,200,197777.61,50,432,True,
299,200,198527.87,50,410,True,
300,200,199335.33,50,434,True,
301,200,200265.42,50,443,True,
302,200,201193.32,50,428,True,
303,200,202093.54,50,422,True,
304,200,202851.0,50,428,True,
305,200,203614.68,50,445,True,
306,200,204375.24,50,426,True,
307,200,205135.13,50,416,True,
308,200,205894.28,50,419,True,
309,200,206762.14,50,449,True,
310,200,207555.56,50,452,True,
311,200,208331.11,50,458,True,
312,200,209105.1,50,414,True,
313,200,209886.27,50,411,True,
314,200,210662.45,50,423,True,
315,200,211567.16,50,418,True,
316,200,212532.65,50,423,True,
317,200,213324.34,50,432,True,
318,200,214107.13,50,422,True,
319,200,214887.54,50,452,True,
320,200,215669.8,50,414,True,
321,200,216662.82,50,427,True,
322,200,217650.77,50,434,True,
323,200,218458.18,50,459,True,
324,200,219254.56,50,434,True,
325,200,220058.73,50,438,True,
326,200,220870.95,50,417,True,
327,200,221674.63,50,425,True,
328,200,222475.86,50,418,True,
329,200,223278.03,50,461,True,
330,200,224078.59,50,456,True,
331,200,224877.6,50,445,True,
332,200,225681.76,50,442,True,
333,200,226474.47,50,428,True,
334,200,227271.4,50,409,True,
335,200,228068.63,50,430,True,
336,200,228864.79,50,407,True,
337,200,229661.26,50,439,True,
338,200,230457.25,50,436,True,
339,200,231252.7,50,428,True,
340,200,232049.01,50,428,True,
341,200,232842.61,50,433,True,
342,200,233637.16,50,453,True,
343,200,234432.97,50,417,True,
344,200,235231.5,50,374,True,
345,200,236027.33,50,422,True,
346,200,236822.78,50,438,True,
347,200,237618.04,50,426,True,
348,200,238414.52,50,437,True,
349,200,239213.65,50,387,True,
350,200,240009.45,50,436,True,
351,200,240807.42,50,438,True,
352,200,241604.07,50,443,True,
353,200,242398.4,50,458,True,
354,200,243196.54,50,451,True,
355,200,243991.66,50,388,True,
356,200,244791.77,50,415,True,
357,200,245589.1,50,427,True,
358,200,246384.48,50,444,True,
359,200,247182.37,50,437,True,
360,200,247975.77,50,440,True,
361,200,248768.34,50,412,True,
362,200,249561.86,50,445,True,
363,200,250354.74,50,410,True,
364,200,251147.5,50,420,True,
365,200,251941.49,50,441,True,
366,200,252736.12,50,434,True,
367,200,253544.02,50,441,True,
368,200,254330.88,50,423,True,
369,200,255123.36,50,405,True,
370,200,255919.82,50,439,True,
371,200,256713.66,50,431,True,
372,200,257504.02,50,431,True,
373,200,258298.51,50,448,True,
374,200,259097.09,50,449,True,
375,200,259888.11,50,443,True,
376,200,260691.51,50,441,True,
377,200,261487.18,50,407,True,
378,200,262282.71,50,431,True,
379,200,263081.03,50,402,True,
380,200,263884.77,50,448,True,
381,200,264687.6,50,432,True,
382,200,265489.75,50,423,True,
383,200,266291.39,50,428,True,
384,200,267082.96,50,424,True,
385,200,267881.53,50,446,True,
386,200,268687.38,50,427,True,
387,200,269479.28,50,439,True,
388,200,270319.6,50,424,True,
389,200,271334.93,50,465,True,
390,200,272148.56,50,455,True,
391,200,272956.63,50,429,True,
392,200,273769.16,50,439,True,
393,200,274575.29,50,429,True,
394,200,275383.96,50,406,True,
395,200,276191.29,50,434,True,
396,200,276997.22,50,417,True,
397,200,277807.02,50,435,True,
398,200,278612.06,50,447,True,
399,200,279422.43,50,461,True,
400,200,280232.91,50,413,True,
401,200,281042.35,50,458,True,
402,200,281849.2,50,410,True,
403,200,282654.01,50,423,True,
404,200,283461.12,50,444,True,
