request_id,status,latency_ms,tokens,response_size,success,error
153,200,88683.33,50,428,True,
154,200,89356.44,50,426,True,
155,200,90030.76,50,471,True,
156,200,90704.26,50,460,True,
157,200,91378.07,50,430,True,
158,200,92051.95,50,426,True,
159,200,92733.67,50,423,True,
160,200,93407.02,50,429,True,
161,200,94083.4,50,439,True,
162,200,94763.51,50,416,True,
163,200,95438.42,50,469,True,
164,200,96119.27,50,429,True,
165,200,96808.45,50,439,True,
166,200,97468.24,50,426,True,
167,200,98140.72,50,423,True,
168,200,98814.93,50,436,True,
169,200,99489.34,50,419,True,
170,200,100181.07,50,424,True,
171,200,100871.57,50,412,True,
172,200,101560.49,50,423,True,
173,200,102247.98,50,423,True,
174,200,102937.66,50,412,True,
175,200,103624.88,50,451,True,
176,200,104314.79,50,466,True,
177,200,105002.67,50,438,True,
178,200,105695.68,50,440,True,
179,200,106386.71,50,431,True,
180,200,107080.09,50,448,True,
181,200,107782.68,50,421,True,
182,200,108479.04,50,413,True,
183,200,109170.48,50,431,True,
184,200,109861.26,50,438,True,
185,200,110553.85,50,432,True,
186,200,111247.48,50,449,True,
187,200,111930.59,50,430,True,
188,200,112622.93,50,439,True,
189,200,113321.7,50,440,True,
190,200,114014.73,50,427,True,
191,200,114725.94,50,435,True,
192,200,115435.24,50,447,True,
193,200,116130.45,50,430,True,
194,200,116839.9,50,432,True,
195,200,117533.62,50,425,True,
196,200,118244.58,50,438,True,
197,200,118929.05,50,453,True,
198,200,119617.78,50,404,True,
199,200,120313.82,50,433,True,
200,200,121000.84,50,424,True,
201,200,121694.3,50,441,True,
202,200,122387.39,50,456,True,
203,200,123077.69,50,438,True,
204,200,123768.17,50,428,True,
205,200,124455.5,50,421,True,
206,200,125142.95,50,432,True,
207,200,125837.43,50,413,True,
208,200,126524.97,50,426,True,
209,200,127224.28,50,407,True,
210,200,127923.32,50,437,True,
211,200,128615.13,50,460,True,
212,200,129314.78,50,453,True,
213,200,130001.71,50,422,True,
214,200,130696.73,50,439,True,
215,200,131392.58,50,441,True,
216,200,132079.59,50,418,True,
217,200,132772.13,50,406,True,
218,200,133465.56,50,438,True,
219,200,134156.35,50,421,True,
220,200,134848.89,50,436,True,
221,200,135541.72,50,457,True,
222,200,136230.7,50,426,True,
223,200,136917.6,50,415,True,
224,200,137609.27,50,423,True,
225,200,138299.53,50,441,True,
226,200,138986.24,50,425,True,
227,200,139672.15,50,419,True,
228,200,140364.05,50,420,True,
229,200,141056.23,50,423,True,
230,200,141753.28,50,429,True,
231,200,142444.13,50,427,True,
232,200,143132.92,50,445,True,
233,200,143832.79,50,467,True,
234,200,144531.34,50,432,True,
235,200,145221.06,50,404,True,
236,200,145919.33,50,429,True,
237,200,146610.12,50,438,True,
238,200,147303.28,50,451,True,
239,200,147996.14,50,424,True,
240,200,148688.37,50,431,True,
241,200,149378.5,50,444,True,
242,200,150068.72,50,432,True,
243,200,150781.24,50,437,True,
244,200,151473.06,50,437,True,
245,200,152162.97,50,419,True,
246,200,152849.68,50,439,True,
247,200,153547.24,50,439,True,
248,200,154238.59,50,411,True,
249,200,154932.11,50,439,True,
250,200,155623.66,50,421,True,
251,200,156313.51,50,412,True,
252,200,157001.88,50,426,True,
253,200,157698.82,50,472,True,
254,200,158396.55,50,438,True,
255,200,159086.94,50,438,True,
256,200,159785.52,50,430,True,
257,200,160478.99,50,447,True,
258,200,161181.59,50,421,True,
259,200,161870.09,50,446,True,
260,200,162588.88,50,449,True,
261,200,163272.36,50,436,True,
262,200,163980.55,50,424,True,
263,200,164671.67,50,458,True,
264,200,165363.92,50,431,True,
265,200,166050.82,50,434,True,
266,200,166745.26,50,427,True,
267,200,167442.57,50,457,True,
268,200,168145.46,50,429,True,
269,200,168836.63,50,423,True,
270,200,169528.53,50,455,True,
271,200,170219.24,50,421,True,
272,200,170912.51,50,429,True,
273,200,171599.22,50,421,True,
274,200,172294.24,50,443,True,
275,200,172985.39,50,414,True,
276,200,173682.8,50,439,True,
277,200,174383.08,50,440,True,
278,200,175073.61,50,445,True,
279,200,175763.14,50,415,True,
280,200,176459.35,50,448,True,
281,200,177150.18,50,430,True,
282,200,177845.23,50,437,True,
283,200,178541.11,50,423,True,
284,200,179231.18,50,439,True,
285,200,180082.71,50,426,True,
286,200,180919.73,50,427,True,
287,200,181762.36,50,441,True,
288,200,182599.54,50,438,True,
289,200,183442.87,50,442,True,
290,200,184305.7,50,424,True,
291,200,185011.89,50,433,True,
292,200,185719.24,50,442,True,
293,200,186421.19,50,440,True,
294,200,187126.5,50,450,True,
295,200,187833.62,50,408,True,
296,200,188542.98,50,420,True,
297,200,189251.55,50,445,True,
298,200,189961.0,50,439,True,
299,200,190664.54,50,415,True,
300,200,191376.9,50,433,True,
301,200,192099.59,50,420,True,
302,200,192808.06,50,417,True,
303,200,193513.59,50,432,True,
304,200,194230.23,50,433,True,
305,200,194945.56,50,430,True,
306,200,195652.18,50,449,True,
307,200,196363.05,50,405,True,
308,200,197072.85,50,421,True,
