timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error
2026-05-09T18:07:38.391576,20260509_170621_fault_200,inference,3,3390.21,20,worker-4,least_connections,True,
2026-05-09T18:07:38.602173,20260509_170621_fault_200,inference,0,3605.98,20,worker-1,least_connections,True,
2026-05-09T18:07:38.795168,20260509_170621_fault_200,inference,2,3797.91,20,worker-3,least_connections,True,
2026-05-09T18:07:38.989856,20260509_170621_fault_200,inference,1,3992.95,20,worker-2,least_connections,True,
2026-05-09T18:07:39.185063,20260509_170621_fault_200,inference,5,581.22,20,worker-1,least_connections,True,
2026-05-09T18:07:39.386379,20260509_170621_fault_200,inference,4,991.99,20,worker-1,least_connections,True,
2026-05-09T18:07:39.594043,20260509_170621_fault_200,inference,6,797.41,20,worker-1,least_connections,True,
2026-05-09T18:07:39.787202,20260509_170621_fault_200,inference,9,599.98,20,worker-1,least_connections,True,
2026-05-09T18:07:39.980574,20260509_170621_fault_200,inference,7,989.17,20,worker-1,least_connections,True,
2026-05-09T18:07:40.175882,20260509_170621_fault_200,inference,10,787.42,20,worker-1,least_connections,True,
2026-05-09T18:07:40.374126,20260509_170621_fault_200,inference,12,776.62,20,worker-1,least_connections,True,
2026-05-09T18:07:40.568656,20260509_170621_fault_200,inference,14,778.91,20,worker-1,least_connections,True,
2026-05-09T18:07:40.781474,20260509_170621_fault_200,inference,16,797.57,20,worker-1,least_connections,True,
2026-05-09T18:07:40.975570,20260509_170621_fault_200,inference,18,796.86,20,worker-1,least_connections,True,
2026-05-09T18:07:41.169179,20260509_170621_fault_200,inference,20,792.38,20,worker-1,least_connections,True,
2026-05-09T18:07:41.367476,20260509_170621_fault_200,inference,21,796.26,20,worker-1,least_connections,True,
2026-05-09T18:07:41.562875,20260509_170621_fault_200,inference,22,779.18,20,worker-1,least_connections,True,
2026-05-09T18:07:41.760301,20260509_170621_fault_200,inference,23,782.98,20,worker-1,least_connections,True,
2026-05-09T18:07:41.955871,20260509_170621_fault_200,inference,24,784.56,20,worker-1,least_connections,True,
2026-05-09T18:07:42.163943,20260509_170621_fault_200,inference,27,794.01,20,worker-1,least_connections,True,
2026-05-09T18:07:42.362505,20260509_170621_fault_200,inference,28,797.16,20,worker-1,least_connections,True,
2026-05-09T18:07:42.560106,20260509_170621_fault_200,inference,30,797.02,20,worker-1,least_connections,True,
2026-05-09T18:07:42.754537,20260509_170621_fault_200,inference,31,795.75,20,worker-1,least_connections,True,
2026-05-09T18:07:42.952900,20260509_170621_fault_200,inference,32,785.06,20,worker-1,least_connections,True,
2026-05-09T18:07:43.145210,20260509_170621_fault_200,inference,34,779.69,20,worker-1,least_connections,True,
2026-05-09T18:07:43.354635,20260509_170621_fault_200,inference,35,791.79,20,worker-1,least_connections,True,
2026-05-09T18:07:43.549500,20260509_170621_fault_200,inference,36,793.26,20,worker-1,least_connections,True,
2026-05-09T18:07:43.746192,20260509_170621_fault_200,inference,37,791.19,20,worker-1,least_connections,True,
2026-05-09T18:07:43.945088,20260509_170621_fault_200,inference,38,796.39,20,worker-1,least_connections,True,
2026-05-09T18:07:44.139781,20260509_170621_fault_200,inference,39,783.5,20,worker-1,least_connections,True,
2026-05-09T18:07:44.340614,20260509_170621_fault_200,inference,40,788.69,20,worker-1,least_connections,True,
2026-05-09T18:07:44.536338,20260509_170621_fault_200,inference,41,787.42,20,worker-1,least_connections,True,
2026-05-09T18:07:44.742855,20260509_170621_fault_200,inference,44,794.37,20,worker-1,least_connections,True,
2026-05-09T18:07:44.943106,20260509_170621_fault_200,inference,46,798.86,20,worker-1,least_connections,True,
2026-05-09T18:07:45.139618,20260509_170621_fault_200,inference,47,797.02,20,worker-1,least_connections,True,
2026-05-09T18:07:45.341046,20260509_170621_fault_200,inference,48,801.44,20,worker-1,least_connections,True,
2026-05-09T18:07:45.540823,20260509_170621_fault_200,inference,49,795.05,20,worker-1,least_connections,True,
2026-05-09T18:07:45.758391,20260509_170621_fault_200,inference,50,798.49,20,worker-4,least_connections,True,
2026-05-09T18:07:45.962888,20260509_170621_fault_200,inference,51,818.59,20,worker-4,least_connections,True,
2026-05-09T18:07:46.155417,20260509_170621_fault_200,inference,53,811.12,20,worker-2,least_connections,True,
2026-05-09T18:07:46.355981,20260509_170621_fault_200,inference,8,811.89,20,worker-2,least_connections,True,
2026-05-09T18:07:46.557429,20260509_170621_fault_200,inference,54,795.02,20,worker-2,least_connections,True,
2026-05-09T18:07:46.558354,20260509_170621_fault_200,inference,13,0,0,unknown,least_connections,False,Simulated crash: worker-2
2026-05-09T18:07:46.754141,20260509_170621_fault_200,inference,11,596.63,20,worker-2,least_connections,True,
2026-05-09T18:07:46.956347,20260509_170621_fault_200,inference,55,990.55,20,worker-2,least_connections,True,
2026-05-09T18:07:47.155779,20260509_170621_fault_200,inference,56,795.48,20,worker-2,least_connections,True,
2026-05-09T18:07:47.368023,20260509_170621_fault_200,inference,57,803.79,20,worker-2,least_connections,True,
2026-05-09T18:07:47.574674,20260509_170621_fault_200,inference,15,816.58,20,worker-2,least_connections,True,
2026-05-09T18:07:47.771283,20260509_170621_fault_200,inference,58,813.38,20,worker-2,least_connections,True,
2026-05-09T18:07:47.970479,20260509_170621_fault_200,inference,17,810.41,20,worker-2,least_connections,True,
2026-05-09T18:07:48.163945,20260509_170621_fault_200,inference,59,793.88,20,worker-2,least_connections,True,
2026-05-09T18:07:48.359843,20260509_170621_fault_200,inference,19,782.34,20,worker-2,least_connections,True,
2026-05-09T18:07:48.555539,20260509_170621_fault_200,inference,60,781.81,20,worker-2,least_connections,True,
2026-05-09T18:07:48.556407,20260509_170621_fault_200,inference,25,0,0,unknown,least_connections,False,Simulated crash: worker-2
2026-05-09T18:07:48.763010,20260509_170621_fault_200,inference,62,788.64,20,worker-2,least_connections,True,
2026-05-09T18:07:48.764309,20260509_170621_fault_200,inference,26,0,0,unknown,least_connections,False,Simulated crash: worker-2
2026-05-09T18:07:48.958227,20260509_170621_fault_200,inference,63,791.04,20,worker-2,least_connections,True,
2026-05-09T18:07:48.960293,20260509_170621_fault_200,inference,29,0,0,unknown,least_connections,False,Simulated crash: worker-2
2026-05-09T18:07:49.151241,20260509_170621_fault_200,inference,64,789.72,20,worker-2,least_connections,True,
2026-05-09T18:07:49.348734,20260509_170621_fault_200,inference,65,789.92,20,worker-2,least_connections,True,
2026-05-09T18:07:49.544833,20260509_170621_fault_200,inference,66,777.23,20,worker-2,least_connections,True,
2026-05-09T18:07:49.739055,20260509_170621_fault_200,inference,68,775.33,20,worker-2,least_connections,True,
2026-05-09T18:07:49.938347,20260509_170621_fault_200,inference,69,783.77,20,worker-2,least_connections,True,
2026-05-09T18:07:50.147947,20260509_170621_fault_200,inference,33,796.68,20,worker-2,least_connections,True,
