timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error,use_rag,gpu_util
2026-05-09T20:01:08.693949,20260509_200037_concurrent_50,inference,0,891.49,10,worker-4,least_connections,True,,False,76
2026-05-09T20:01:08.693993,20260509_200037_concurrent_50,inference,1,584.82,10,worker-3,least_connections,True,,False,8
2026-05-09T20:01:08.694012,20260509_200037_concurrent_50,inference,2,161.1,10,worker-1,least_connections,True,,False,52
2026-05-09T20:01:08.694022,20260509_200037_concurrent_50,inference,3,686.1,10,worker-2,least_connections,True,,False,76
2026-05-09T20:01:08.694030,20260509_200037_concurrent_50,inference,4,290.42,10,worker-1,least_connections,True,,False,8
2026-05-09T20:01:08.694038,20260509_200037_concurrent_50,inference,5,335.01,10,worker-1,least_connections,True,,False,76
2026-05-09T20:01:08.694045,20260509_200037_concurrent_50,inference,6,402.94,10,worker-3,least_connections,True,,False,76
2026-05-09T20:01:08.694052,20260509_200037_concurrent_50,inference,7,402.48,10,worker-2,least_connections,True,,False,76
2026-05-09T20:01:08.694058,20260509_200037_concurrent_50,inference,8,402.87,10,worker-1,least_connections,True,,False,92
2026-05-09T20:01:08.694069,20260509_200037_concurrent_50,inference,9,403.82,10,worker-4,least_connections,True,,False,92
2026-05-09T20:01:08.694076,20260509_200037_concurrent_50,inference,10,405.38,10,worker-3,least_connections,True,,False,92
2026-05-09T20:01:08.694083,20260509_200037_concurrent_50,inference,11,410.21,10,worker-2,least_connections,True,,False,92
2026-05-09T20:01:08.694090,20260509_200037_concurrent_50,inference,12,410.99,10,worker-1,least_connections,True,,False,92
2026-05-09T20:01:08.694096,20260509_200037_concurrent_50,inference,13,411.25,10,worker-4,least_connections,True,,False,92
2026-05-09T20:01:08.694103,20260509_200037_concurrent_50,inference,14,422.6,10,worker-3,least_connections,True,,False,92
2026-05-09T20:01:08.694110,20260509_200037_concurrent_50,inference,15,416.47,10,worker-2,least_connections,True,,False,92
2026-05-09T20:01:08.694116,20260509_200037_concurrent_50,inference,16,415.82,10,worker-1,least_connections,True,,False,92
2026-05-09T20:01:08.694123,20260509_200037_concurrent_50,inference,17,413.59,10,worker-4,least_connections,True,,False,92
2026-05-09T20:01:08.694130,20260509_200037_concurrent_50,inference,18,402.41,10,worker-3,least_connections,True,,False,92
2026-05-09T20:01:08.694138,20260509_200037_concurrent_50,inference,19,403.74,10,worker-2,least_connections,True,,False,92
2026-05-09T20:01:08.694145,20260509_200037_concurrent_50,inference,20,404.85,10,worker-1,least_connections,True,,False,92
2026-05-09T20:01:08.694151,20260509_200037_concurrent_50,inference,21,406.98,10,worker-4,least_connections,True,,False,92
