timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error,use_rag,gpu_util
2026-05-09T21:53:44.853836,20260509_215122_concurrent_1000,inference,0,408.89,10,worker-1,load_aware,True,,False,0
2026-05-09T21:53:44.854874,20260509_215122_concurrent_1000,inference,1,141.78,10,worker-1,load_aware,True,,False,0
2026-05-09T21:53:44.854898,20260509_215122_concurrent_1000,inference,2,509.53,10,worker-2,load_aware,True,,False,93
2026-05-09T21:53:44.854907,20260509_215122_concurrent_1000,inference,3,712.42,10,worker-1,load_aware,True,,False,93
2026-05-09T21:53:44.854914,20260509_215122_concurrent_1000,inference,4,788.57,10,worker-2,load_aware,True,,False,93
2026-05-09T21:53:44.854922,20260509_215122_concurrent_1000,inference,5,203.95,10,worker-1,load_aware,True,,False,93
2026-05-09T21:53:44.854929,20260509_215122_concurrent_1000,inference,6,518.84,10,worker-1,load_aware,True,,False,91
2026-05-09T21:53:44.854938,20260509_215122_concurrent_1000,inference,7,211.25,10,worker-1,load_aware,True,,False,93
2026-05-09T21:53:44.854945,20260509_215122_concurrent_1000,inference,8,521.85,10,worker-2,load_aware,True,,False,91
2026-05-09T21:53:44.854955,20260509_215122_concurrent_1000,inference,9,311.38,10,worker-1,load_aware,True,,False,91
2026-05-09T21:53:44.854961,20260509_215122_concurrent_1000,inference,10,517.69,10,worker-1,load_aware,True,,False,91
2026-05-09T21:53:44.854967,20260509_215122_concurrent_1000,inference,11,317.92,10,worker-1,load_aware,True,,False,91
2026-05-09T21:53:44.854974,20260509_215122_concurrent_1000,inference,12,521.61,10,worker-1,load_aware,True,,False,93
2026-05-09T21:53:44.854980,20260509_215122_concurrent_1000,inference,13,318.12,10,worker-2,load_aware,True,,False,93
2026-05-09T21:53:44.854987,20260509_215122_concurrent_1000,inference,14,513.9,10,worker-2,load_aware,True,,False,93
2026-05-09T21:53:44.854994,20260509_215122_concurrent_1000,inference,15,310.76,10,worker-1,load_aware,True,,False,93
2026-05-09T21:53:44.855001,20260509_215122_concurrent_1000,inference,16,521.84,10,worker-1,load_aware,True,,False,91
2026-05-09T21:53:44.855007,20260509_215122_concurrent_1000,inference,17,321.03,10,worker-1,load_aware,True,,False,93
2026-05-09T21:53:44.855013,20260509_215122_concurrent_1000,inference,18,517.28,10,worker-1,load_aware,True,,False,91
2026-05-09T21:53:44.855020,20260509_215122_concurrent_1000,inference,19,314.03,10,worker-2,load_aware,True,,False,91
2026-05-09T21:53:44.855027,20260509_215122_concurrent_1000,inference,20,504.73,10,worker-2,load_aware,True,,False,91
2026-05-09T21:53:44.855034,20260509_215122_concurrent_1000,inference,21,303.16,10,worker-1,load_aware,True,,False,91
