timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error,use_rag,gpu_util
2026-05-09T21:48:43.726297,20260509_214631_concurrent_150,inference,0,405.32,10,worker-2,load_aware,True,,False,16
2026-05-09T21:48:43.726399,20260509_214631_concurrent_150,inference,1,139.65,10,worker-2,load_aware,True,,False,0
2026-05-09T21:48:43.726415,20260509_214631_concurrent_150,inference,2,652.71,10,worker-1,load_aware,True,,False,16
2026-05-09T21:48:43.726424,20260509_214631_concurrent_150,inference,3,917.44,10,worker-3,load_aware,True,,False,67
2026-05-09T21:48:43.726432,20260509_214631_concurrent_150,inference,4,976.74,10,worker-4,load_aware,True,,False,67
2026-05-09T21:48:43.726440,20260509_214631_concurrent_150,inference,5,126.22,10,worker-2,load_aware,True,,False,16
2026-05-09T21:48:43.726447,20260509_214631_concurrent_150,inference,6,488.07,10,worker-2,load_aware,True,,False,67
2026-05-09T21:48:43.726454,20260509_214631_concurrent_150,inference,7,123.9,10,worker-2,load_aware,True,,False,67
2026-05-09T21:48:43.726466,20260509_214631_concurrent_150,inference,8,30624.16,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.726475,20260509_214631_concurrent_150,inference,9,30770.93,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.726482,20260509_214631_concurrent_150,inference,10,4991.94,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.726490,20260509_214631_concurrent_150,inference,11,30818.85,10,worker-2,load_aware,True,,False,72
2026-05-09T21:48:43.726498,20260509_214631_concurrent_150,inference,12,128.41,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.726505,20260509_214631_concurrent_150,inference,13,376.12,10,worker-1,load_aware,True,,False,20
2026-05-09T21:48:43.726512,20260509_214631_concurrent_150,inference,14,120.05,10,worker-1,load_aware,True,,False,20
2026-05-09T21:48:43.726519,20260509_214631_concurrent_150,inference,15,371.32,10,worker-1,load_aware,True,,False,13
2026-05-09T21:48:43.726526,20260509_214631_concurrent_150,inference,16,120.97,10,worker-1,load_aware,True,,False,13
2026-05-09T21:48:43.726533,20260509_214631_concurrent_150,inference,17,375.85,10,worker-1,load_aware,True,,False,7
2026-05-09T21:48:43.726541,20260509_214631_concurrent_150,inference,18,120.3,10,worker-1,load_aware,True,,False,7
2026-05-09T21:48:43.726549,20260509_214631_concurrent_150,inference,19,376.92,10,worker-1,load_aware,True,,False,3
2026-05-09T21:48:43.726556,20260509_214631_concurrent_150,inference,20,120.86,10,worker-1,load_aware,True,,False,3
2026-05-09T21:48:43.726564,20260509_214631_concurrent_150,inference,21,382.8,10,worker-1,load_aware,True,,False,1
2026-05-09T21:48:43.726571,20260509_214631_concurrent_150,inference,22,135.43,10,worker-1,load_aware,True,,False,1
2026-05-09T21:48:43.726578,20260509_214631_concurrent_150,inference,23,381.53,10,worker-1,load_aware,True,,False,20
2026-05-09T21:48:43.726585,20260509_214631_concurrent_150,inference,24,119.94,10,worker-1,load_aware,True,,False,20
2026-05-09T21:48:43.726592,20260509_214631_concurrent_150,inference,25,384.84,10,worker-1,load_aware,True,,False,22
2026-05-09T21:48:43.726599,20260509_214631_concurrent_150,inference,26,123.17,10,worker-1,load_aware,True,,False,22
2026-05-09T21:48:43.726605,20260509_214631_concurrent_150,inference,27,394.98,10,worker-1,load_aware,True,,False,30
2026-05-09T21:48:43.726614,20260509_214631_concurrent_150,inference,28,129.15,10,worker-1,load_aware,True,,False,30
2026-05-09T21:48:43.726621,20260509_214631_concurrent_150,inference,29,383.85,10,worker-1,load_aware,True,,False,48
2026-05-09T21:48:43.726627,20260509_214631_concurrent_150,inference,30,118.89,10,worker-1,load_aware,True,,False,48
2026-05-09T21:48:43.726634,20260509_214631_concurrent_150,inference,31,374.01,10,worker-1,load_aware,True,,False,58
2026-05-09T21:48:43.726641,20260509_214631_concurrent_150,inference,32,133.59,10,worker-1,load_aware,True,,False,58
2026-05-09T21:48:43.726648,20260509_214631_concurrent_150,inference,33,384.44,10,worker-1,load_aware,True,,False,66
2026-05-09T21:48:43.726655,20260509_214631_concurrent_150,inference,34,123.53,10,worker-1,load_aware,True,,False,66
2026-05-09T21:48:43.726661,20260509_214631_concurrent_150,inference,35,378.15,10,worker-1,load_aware,True,,False,71
2026-05-09T21:48:43.726668,20260509_214631_concurrent_150,inference,36,125.13,10,worker-1,load_aware,True,,False,71
2026-05-09T21:48:43.726675,20260509_214631_concurrent_150,inference,37,412.65,10,worker-1,load_aware,True,,False,75
2026-05-09T21:48:43.726682,20260509_214631_concurrent_150,inference,38,133.3,10,worker-1,load_aware,True,,False,64
2026-05-09T21:48:43.726689,20260509_214631_concurrent_150,inference,39,380.19,10,worker-1,load_aware,True,,False,64
2026-05-09T21:48:43.726697,20260509_214631_concurrent_150,inference,40,122.5,10,worker-1,load_aware,True,,False,69
2026-05-09T21:48:43.726704,20260509_214631_concurrent_150,inference,41,389.92,10,worker-1,load_aware,True,,False,69
2026-05-09T21:48:43.726711,20260509_214631_concurrent_150,inference,42,154.9,10,worker-1,load_aware,True,,False,36
2026-05-09T21:48:43.726718,20260509_214631_concurrent_150,inference,43,385.96,10,worker-1,load_aware,True,,False,36
2026-05-09T21:48:43.726725,20260509_214631_concurrent_150,inference,44,122.87,10,worker-1,load_aware,True,,False,72
2026-05-09T21:48:43.726732,20260509_214631_concurrent_150,inference,45,385.98,10,worker-1,load_aware,True,,False,72
2026-05-09T21:48:43.726741,20260509_214631_concurrent_150,inference,46,125.61,10,worker-1,load_aware,True,,False,72
2026-05-09T21:48:43.726748,20260509_214631_concurrent_150,inference,47,385.73,10,worker-1,load_aware,True,,False,72
2026-05-09T21:48:43.726755,20260509_214631_concurrent_150,inference,48,125.05,10,worker-1,load_aware,True,,False,79
2026-05-09T21:48:43.726762,20260509_214631_concurrent_150,inference,49,382.14,10,worker-1,load_aware,True,,False,79
2026-05-09T21:48:43.726769,20260509_214631_concurrent_150,inference,50,378.25,10,worker-1,load_aware,True,,False,87
2026-05-09T21:48:43.726776,20260509_214631_concurrent_150,inference,51,136.77,10,worker-1,load_aware,True,,False,87
2026-05-09T21:48:43.726783,20260509_214631_concurrent_150,inference,52,385.5,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.726790,20260509_214631_concurrent_150,inference,53,119.9,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.726797,20260509_214631_concurrent_150,inference,54,376.09,10,worker-1,load_aware,True,,False,75
2026-05-09T21:48:43.726804,20260509_214631_concurrent_150,inference,55,120.64,10,worker-1,load_aware,True,,False,75
2026-05-09T21:48:43.726811,20260509_214631_concurrent_150,inference,56,375.44,10,worker-1,load_aware,True,,False,78
2026-05-09T21:48:43.726818,20260509_214631_concurrent_150,inference,57,121.68,10,worker-1,load_aware,True,,False,78
2026-05-09T21:48:43.726825,20260509_214631_concurrent_150,inference,58,372.82,10,worker-1,load_aware,True,,False,83
2026-05-09T21:48:43.726834,20260509_214631_concurrent_150,inference,59,120.07,10,worker-1,load_aware,True,,False,83
2026-05-09T21:48:43.726840,20260509_214631_concurrent_150,inference,60,372.18,10,worker-1,load_aware,True,,False,87
2026-05-09T21:48:43.726847,20260509_214631_concurrent_150,inference,61,137.1,10,worker-1,load_aware,True,,False,87
2026-05-09T21:48:43.726854,20260509_214631_concurrent_150,inference,62,372.57,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.726861,20260509_214631_concurrent_150,inference,63,121.47,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.726868,20260509_214631_concurrent_150,inference,64,372.73,10,worker-1,load_aware,True,,False,84
2026-05-09T21:48:43.726875,20260509_214631_concurrent_150,inference,65,121.77,10,worker-1,load_aware,True,,False,84
2026-05-09T21:48:43.726882,20260509_214631_concurrent_150,inference,66,381.46,10,worker-1,load_aware,True,,False,89
2026-05-09T21:48:43.726889,20260509_214631_concurrent_150,inference,67,130.17,10,worker-1,load_aware,True,,False,89
2026-05-09T21:48:43.726897,20260509_214631_concurrent_150,inference,68,390.22,10,worker-1,load_aware,True,,False,77
2026-05-09T21:48:43.726904,20260509_214631_concurrent_150,inference,69,125.66,10,worker-1,load_aware,True,,False,65
2026-05-09T21:48:43.726911,20260509_214631_concurrent_150,inference,70,383.35,10,worker-1,load_aware,True,,False,65
2026-05-09T21:48:43.726918,20260509_214631_concurrent_150,inference,71,141.86,10,worker-1,load_aware,True,,False,58
2026-05-09T21:48:43.726925,20260509_214631_concurrent_150,inference,72,377.13,10,worker-1,load_aware,True,,False,58
2026-05-09T21:48:43.726932,20260509_214631_concurrent_150,inference,73,124.55,10,worker-1,load_aware,True,,False,67
2026-05-09T21:48:43.726939,20260509_214631_concurrent_150,inference,74,1943.47,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.726946,20260509_214631_concurrent_150,inference,75,146.96,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.726953,20260509_214631_concurrent_150,inference,76,390.98,10,worker-1,load_aware,True,,False,49
2026-05-09T21:48:43.726961,20260509_214631_concurrent_150,inference,77,125.09,10,worker-1,load_aware,True,,False,49
2026-05-09T21:48:43.726969,20260509_214631_concurrent_150,inference,78,385.44,10,worker-1,load_aware,True,,False,37
2026-05-09T21:48:43.726978,20260509_214631_concurrent_150,inference,79,127.07,10,worker-1,load_aware,True,,False,37
2026-05-09T21:48:43.726985,20260509_214631_concurrent_150,inference,80,382.6,10,worker-1,load_aware,True,,False,29
2026-05-09T21:48:43.726992,20260509_214631_concurrent_150,inference,81,137.75,10,worker-1,load_aware,True,,False,29
2026-05-09T21:48:43.726999,20260509_214631_concurrent_150,inference,82,382.63,10,worker-1,load_aware,True,,False,8
2026-05-09T21:48:43.727006,20260509_214631_concurrent_150,inference,83,381.9,10,worker-1,load_aware,True,,False,8
2026-05-09T21:48:43.727014,20260509_214631_concurrent_150,inference,84,126.72,10,worker-1,load_aware,True,,False,68
2026-05-09T21:48:43.727021,20260509_214631_concurrent_150,inference,85,415.88,10,worker-1,load_aware,True,,False,68
2026-05-09T21:48:43.727028,20260509_214631_concurrent_150,inference,86,124.99,10,worker-1,load_aware,True,,False,77
2026-05-09T21:48:43.727034,20260509_214631_concurrent_150,inference,87,389.67,10,worker-1,load_aware,True,,False,69
2026-05-09T21:48:43.727043,20260509_214631_concurrent_150,inference,88,127.99,10,worker-1,load_aware,True,,False,69
2026-05-09T21:48:43.727050,20260509_214631_concurrent_150,inference,89,392.96,10,worker-1,load_aware,True,,False,52
2026-05-09T21:48:43.727057,20260509_214631_concurrent_150,inference,90,156.96,10,worker-1,load_aware,True,,False,52
2026-05-09T21:48:43.727063,20260509_214631_concurrent_150,inference,91,394.48,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727070,20260509_214631_concurrent_150,inference,92,128.69,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727078,20260509_214631_concurrent_150,inference,93,377.83,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727085,20260509_214631_concurrent_150,inference,94,141.47,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727091,20260509_214631_concurrent_150,inference,95,386.02,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727098,20260509_214631_concurrent_150,inference,96,126.7,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727106,20260509_214631_concurrent_150,inference,97,385.13,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727115,20260509_214631_concurrent_150,inference,98,128.47,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727122,20260509_214631_concurrent_150,inference,99,395.82,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727129,20260509_214631_concurrent_150,inference,100,140.17,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727136,20260509_214631_concurrent_150,inference,101,391.47,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727143,20260509_214631_concurrent_150,inference,102,134.37,10,worker-1,load_aware,True,,False,0
2026-05-09T21:48:43.727150,20260509_214631_concurrent_150,inference,103,981.72,10,worker-1,load_aware,True,,False,72
2026-05-09T21:48:43.727157,20260509_214631_concurrent_150,inference,104,1043.77,10,worker-2,load_aware,True,,False,91
2026-05-09T21:48:43.727164,20260509_214631_concurrent_150,inference,105,127.58,10,worker-1,load_aware,True,,False,72
2026-05-09T21:48:43.727171,20260509_214631_concurrent_150,inference,106,422.07,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.727178,20260509_214631_concurrent_150,inference,107,203.17,10,worker-1,load_aware,True,,False,72
2026-05-09T21:48:43.727186,20260509_214631_concurrent_150,inference,108,506.64,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.727193,20260509_214631_concurrent_150,inference,109,200.23,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.727201,20260509_214631_concurrent_150,inference,110,510.4,10,worker-2,load_aware,True,,False,92
2026-05-09T21:48:43.727207,20260509_214631_concurrent_150,inference,111,306.53,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.727214,20260509_214631_concurrent_150,inference,112,518.64,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.727221,20260509_214631_concurrent_150,inference,113,304.49,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.727228,20260509_214631_concurrent_150,inference,114,519.83,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.727245,20260509_214631_concurrent_150,inference,115,315.36,10,worker-2,load_aware,True,,False,92
2026-05-09T21:48:43.727252,20260509_214631_concurrent_150,inference,116,520.42,10,worker-2,load_aware,True,,False,91
2026-05-09T21:48:43.727259,20260509_214631_concurrent_150,inference,117,304.93,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.727267,20260509_214631_concurrent_150,inference,118,506.21,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.727274,20260509_214631_concurrent_150,inference,119,304.67,10,worker-1,load_aware,True,,False,91
2026-05-09T21:48:43.727281,20260509_214631_concurrent_150,inference,120,507.01,10,worker-1,load_aware,True,,False,92
2026-05-09T21:48:43.727289,20260509_214631_concurrent_150,inference,121,304.6,10,worker-2,load_aware,True,,False,91
