timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error,use_rag,gpu_util
2026-05-09T20:40:32.130181,20260509_203849_concurrent_500,inference,0,871.86,10,worker-2,least_connections,True,,False,70
2026-05-09T20:40:32.131081,20260509_203849_concurrent_500,inference,1,666.57,10,worker-2,least_connections,True,,False,70
2026-05-09T20:40:32.131110,20260509_203849_concurrent_500,inference,2,160.76,10,worker-1,least_connections,True,,False,0
2026-05-09T20:40:32.131121,20260509_203849_concurrent_500,inference,3,766.6,10,worker-1,least_connections,True,,False,70
2026-05-09T20:40:32.131130,20260509_203849_concurrent_500,inference,4,145.58,10,worker-1,least_connections,True,,False,0
2026-05-09T20:40:32.131139,20260509_203849_concurrent_500,inference,5,120.73,10,worker-1,least_connections,True,,False,0
2026-05-09T20:40:32.131147,20260509_203849_concurrent_500,inference,6,120.83,10,worker-1,least_connections,True,,False,70
2026-05-09T20:40:32.131155,20260509_203849_concurrent_500,inference,7,418.29,10,worker-1,least_connections,True,,False,93
2026-05-09T20:40:32.131162,20260509_203849_concurrent_500,inference,8,400.03,10,worker-2,least_connections,True,,False,93
2026-05-09T20:40:32.131174,20260509_203849_concurrent_500,inference,9,398.93,10,worker-1,least_connections,True,,False,93
2026-05-09T20:40:32.131181,20260509_203849_concurrent_500,inference,10,406.64,10,worker-2,least_connections,True,,False,93
2026-05-09T20:40:32.131189,20260509_203849_concurrent_500,inference,11,404.65,10,worker-1,least_connections,True,,False,93
2026-05-09T20:40:32.131196,20260509_203849_concurrent_500,inference,12,415.67,10,worker-2,least_connections,True,,False,90
2026-05-09T20:40:32.131204,20260509_203849_concurrent_500,inference,13,417.04,10,worker-1,least_connections,True,,False,90
2026-05-09T20:40:32.131211,20260509_203849_concurrent_500,inference,14,412.95,10,worker-2,least_connections,True,,False,90
2026-05-09T20:40:32.131219,20260509_203849_concurrent_500,inference,15,415.03,10,worker-1,least_connections,True,,False,90
2026-05-09T20:40:32.131227,20260509_203849_concurrent_500,inference,16,405.41,10,worker-2,least_connections,True,,False,90
2026-05-09T20:40:32.131236,20260509_203849_concurrent_500,inference,17,404.8,10,worker-1,least_connections,True,,False,93
2026-05-09T20:40:32.131249,20260509_203849_concurrent_500,inference,18,402.52,10,worker-2,least_connections,True,,False,93
2026-05-09T20:40:32.131260,20260509_203849_concurrent_500,inference,19,402.05,10,worker-1,least_connections,True,,False,93
2026-05-09T20:40:32.131268,20260509_203849_concurrent_500,inference,20,401.26,10,worker-2,least_connections,True,,False,93
2026-05-09T20:40:32.131276,20260509_203849_concurrent_500,inference,21,402.02,10,worker-1,least_connections,True,,False,93
2026-05-09T20:40:32.131284,20260509_203849_concurrent_500,inference,22,412.1,10,worker-2,least_connections,True,,False,92
