timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error
2026-05-09T21:58:18.187011,20260509_215122_fault_200,inference,5,520.95,20,worker-2,load_aware,True,
2026-05-09T21:58:18.384741,20260509_215122_fault_200,inference,7,716.51,20,worker-4,load_aware,True,
2026-05-09T21:58:18.575124,20260509_215122_fault_200,inference,1,910.48,20,worker-2,load_aware,True,
2026-05-09T21:58:18.777720,20260509_215122_fault_200,inference,2,1112.09,20,worker-3,load_aware,True,
2026-05-09T21:58:18.963807,20260509_215122_fault_200,inference,0,1301.56,20,worker-1,load_aware,True,
2026-05-09T21:58:19.153836,20260509_215122_fault_200,inference,6,1487.55,20,worker-3,load_aware,True,
2026-05-09T21:58:19.347823,20260509_215122_fault_200,inference,4,1681.16,20,worker-1,load_aware,True,
2026-05-09T21:58:19.548690,20260509_215122_fault_200,inference,3,1879.98,20,worker-4,load_aware,True,
2026-05-09T21:58:19.736494,20260509_215122_fault_200,inference,8,1544.56,20,worker-1,load_aware,True,
2026-05-09T21:58:19.943808,20260509_215122_fault_200,inference,9,1288.92,20,worker-1,load_aware,True,
2026-05-09T21:58:20.136942,20260509_215122_fault_200,inference,12,1169.33,20,worker-1,load_aware,True,
2026-05-09T21:58:20.332818,20260509_215122_fault_200,inference,10,1492.38,20,worker-1,load_aware,True,
2026-05-09T21:58:20.526575,20260509_215122_fault_200,inference,11,1486.24,20,worker-1,load_aware,True,
2026-05-09T21:58:20.718736,20260509_215122_fault_200,inference,14,1366.14,20,worker-1,load_aware,True,
2026-05-09T21:58:20.909361,20260509_215122_fault_200,inference,13,1485.33,20,worker-1,load_aware,True,
2026-05-09T21:58:21.099419,20260509_215122_fault_200,inference,16,1358.39,20,worker-1,load_aware,True,
2026-05-09T21:58:21.300105,20260509_215122_fault_200,inference,18,1351.45,20,worker-1,load_aware,True,
2026-05-09T21:58:21.496609,20260509_215122_fault_200,inference,15,1674.73,20,worker-1,load_aware,True,
2026-05-09T21:58:21.687720,20260509_215122_fault_200,inference,19,1546.84,20,worker-1,load_aware,True,
2026-05-09T21:58:21.881422,20260509_215122_fault_200,inference,20,1543.77,20,worker-1,load_aware,True,
2026-05-09T21:58:22.073291,20260509_215122_fault_200,inference,21,1542.09,20,worker-1,load_aware,True,
2026-05-09T21:58:22.268218,20260509_215122_fault_200,inference,22,1545.58,20,worker-1,load_aware,True,
2026-05-09T21:58:22.473217,20260509_215122_fault_200,inference,23,1558.69,20,worker-1,load_aware,True,
2026-05-09T21:58:22.665623,20260509_215122_fault_200,inference,24,1561.45,20,worker-1,load_aware,True,
2026-05-09T21:58:22.859080,20260509_215122_fault_200,inference,27,1552.87,20,worker-1,load_aware,True,
2026-05-09T21:58:23.049549,20260509_215122_fault_200,inference,28,1547.97,20,worker-1,load_aware,True,
2026-05-09T21:58:23.241914,20260509_215122_fault_200,inference,29,1548.6,20,worker-1,load_aware,True,
2026-05-09T21:58:23.437190,20260509_215122_fault_200,inference,30,1550.34,20,worker-1,load_aware,True,
2026-05-09T21:58:23.632463,20260509_215122_fault_200,inference,31,1552.62,20,worker-1,load_aware,True,
2026-05-09T21:58:23.835608,20260509_215122_fault_200,inference,32,1562.25,20,worker-1,load_aware,True,
2026-05-09T21:58:24.028451,20260509_215122_fault_200,inference,33,1549.51,20,worker-1,load_aware,True,
2026-05-09T21:58:24.219191,20260509_215122_fault_200,inference,34,1549.17,20,worker-1,load_aware,True,
2026-05-09T21:58:24.411750,20260509_215122_fault_200,inference,35,1547.86,20,worker-1,load_aware,True,
2026-05-09T21:58:24.603705,20260509_215122_fault_200,inference,36,1549.3,20,worker-1,load_aware,True,
2026-05-09T21:58:24.796687,20260509_215122_fault_200,inference,37,1549.79,20,worker-1,load_aware,True,
2026-05-09T21:58:25.000480,20260509_215122_fault_200,inference,38,1558.3,20,worker-1,load_aware,True,
2026-05-09T21:58:25.193627,20260509_215122_fault_200,inference,39,1555.96,20,worker-1,load_aware,True,
2026-05-09T21:58:25.386217,20260509_215122_fault_200,inference,40,1544.63,20,worker-1,load_aware,True,
2026-05-09T21:58:25.580248,20260509_215122_fault_200,inference,41,1547.43,20,worker-1,load_aware,True,
2026-05-09T21:58:25.772771,20260509_215122_fault_200,inference,42,1548.73,20,worker-1,load_aware,True,
2026-05-09T21:58:25.964518,20260509_215122_fault_200,inference,43,1548.36,20,worker-1,load_aware,True,
2026-05-09T21:58:26.157799,20260509_215122_fault_200,inference,44,1548.41,20,worker-1,load_aware,True,
2026-05-09T21:58:26.359250,20260509_215122_fault_200,inference,45,1556.32,20,worker-1,load_aware,True,
2026-05-09T21:58:26.361705,20260509_215122_fault_200,inference,17,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T21:58:26.551770,20260509_215122_fault_200,inference,51,1287.23,20,worker-2,load_aware,True,
2026-05-09T21:58:26.742801,20260509_215122_fault_200,inference,52,1278.76,20,worker-2,load_aware,True,
2026-05-09T21:58:26.938054,20260509_215122_fault_200,inference,53,1288.41,20,worker-2,load_aware,True,
2026-05-09T21:58:27.130531,20260509_215122_fault_200,inference,54,1281.15,20,worker-2,load_aware,True,
2026-05-09T21:58:27.324081,20260509_215122_fault_200,inference,55,1290.29,20,worker-2,load_aware,True,
2026-05-09T21:58:27.520194,20260509_215122_fault_200,inference,56,1286.65,20,worker-2,load_aware,True,
2026-05-09T21:58:27.722590,20260509_215122_fault_200,inference,64,1163.08,20,worker-2,load_aware,True,
2026-05-09T21:58:27.915745,20260509_215122_fault_200,inference,58,1497.14,20,worker-2,load_aware,True,
2026-05-09T21:58:28.107922,20260509_215122_fault_200,inference,65,1360.76,20,worker-2,load_aware,True,
2026-05-09T21:58:28.300417,20260509_215122_fault_200,inference,60,1668.35,20,worker-2,load_aware,True,
2026-05-09T21:58:28.493997,20260509_215122_fault_200,inference,25,1549.95,20,worker-2,load_aware,True,
2026-05-09T21:58:28.707032,20260509_215122_fault_200,inference,66,1550.6,20,worker-2,load_aware,True,
2026-05-09T21:58:28.891488,20260509_215122_fault_200,inference,26,1560.5,20,worker-2,load_aware,True,
2026-05-09T21:58:29.082467,20260509_215122_fault_200,inference,67,1557.43,20,worker-2,load_aware,True,
2026-05-09T21:58:29.276238,20260509_215122_fault_200,inference,70,1547.94,20,worker-2,load_aware,True,
2026-05-09T21:58:29.470135,20260509_215122_fault_200,inference,71,1549.33,20,worker-2,load_aware,True,
2026-05-09T21:58:29.665586,20260509_215122_fault_200,inference,73,1552.14,20,worker-2,load_aware,True,
2026-05-09T21:58:29.859114,20260509_215122_fault_200,inference,74,1551.98,20,worker-2,load_aware,True,
2026-05-09T21:58:30.052803,20260509_215122_fault_200,inference,75,1554.72,20,worker-2,load_aware,True,
2026-05-09T21:58:30.259527,20260509_215122_fault_200,inference,76,1546.58,20,worker-2,load_aware,True,
2026-05-09T21:58:30.456298,20260509_215122_fault_200,inference,78,1558.74,20,worker-2,load_aware,True,
2026-05-09T21:58:30.477250,20260509_215122_fault_200,inference,47,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T21:58:30.481322,20260509_215122_fault_200,inference,48,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T21:58:30.654562,20260509_215122_fault_200,inference,79,1564.94,20,worker-2,load_aware,True,
2026-05-09T21:58:30.657863,20260509_215122_fault_200,inference,50,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T21:58:30.844513,20260509_215122_fault_200,inference,80,1562.78,20,worker-2,load_aware,True,
2026-05-09T21:58:31.039437,20260509_215122_fault_200,inference,81,1562.97,20,worker-2,load_aware,True,
2026-05-09T21:58:31.231262,20260509_215122_fault_200,inference,82,1560.52,20,worker-2,load_aware,True,
2026-05-09T21:58:31.430935,20260509_215122_fault_200,inference,83,1565.28,20,worker-2,load_aware,True,
2026-05-09T21:58:31.636638,20260509_215122_fault_200,inference,84,1575.54,20,worker-2,load_aware,True,
2026-05-09T21:58:31.641540,20260509_215122_fault_200,inference,57,0,0,unknown,load_aware,False,Simulated crash: worker-3
2026-05-09T21:58:31.830185,20260509_215122_fault_200,inference,46,1563.46,20,worker-2,load_aware,True,
2026-05-09T21:58:32.025400,20260509_215122_fault_200,inference,49,1529.68,20,worker-2,load_aware,True,
2026-05-09T21:58:32.218411,20260509_215122_fault_200,inference,86,1297.71,20,worker-3,load_aware,True,
2026-05-09T21:58:32.413436,20260509_215122_fault_200,inference,87,1309.04,20,worker-3,load_aware,True,
2026-05-09T21:58:32.611586,20260509_215122_fault_200,inference,88,1303.17,20,worker-3,load_aware,True,
