timestamp,run_id,event_type,request_id,latency_ms,tokens,worker_id,routing_strategy,success,error
2026-05-09T20:47:40.961758,20260509_204703_fault_200,inference,42,1551.71,20,worker-3,load_aware,True,
2026-05-09T20:47:41.158089,20260509_204703_fault_200,inference,44,1553.28,20,worker-3,load_aware,True,
2026-05-09T20:47:41.353332,20260509_204703_fault_200,inference,45,1561.5,20,worker-3,load_aware,True,
2026-05-09T20:47:41.547144,20260509_204703_fault_200,inference,51,1549.43,20,worker-3,load_aware,True,
2026-05-09T20:47:41.742898,20260509_204703_fault_200,inference,53,1561.22,20,worker-3,load_aware,True,
2026-05-09T20:47:41.948601,20260509_204703_fault_200,inference,54,1308.45,20,worker-2,load_aware,True,
2026-05-09T20:47:42.144455,20260509_204703_fault_200,inference,13,1302.09,20,worker-2,load_aware,True,
2026-05-09T20:47:42.345673,20260509_204703_fault_200,inference,55,1316.85,20,worker-2,load_aware,True,
2026-05-09T20:47:42.541234,20260509_204703_fault_200,inference,56,1315.27,20,worker-2,load_aware,True,
2026-05-09T20:47:42.736039,20260509_204703_fault_200,inference,57,1316.15,20,worker-2,load_aware,True,
2026-05-09T20:47:42.932228,20260509_204703_fault_200,inference,17,1309.57,20,worker-2,load_aware,True,
2026-05-09T20:47:43.135269,20260509_204703_fault_200,inference,58,1328.35,20,worker-2,load_aware,True,
2026-05-09T20:47:43.329067,20260509_204703_fault_200,inference,60,1321.83,20,worker-1,load_aware,True,
2026-05-09T20:47:43.524673,20260509_204703_fault_200,inference,61,1316.88,20,worker-1,load_aware,True,
2026-05-09T20:47:43.717916,20260509_204703_fault_200,inference,62,1304.27,20,worker-1,load_aware,True,
2026-05-09T20:47:43.915361,20260509_204703_fault_200,inference,63,1307.18,20,worker-1,load_aware,True,
2026-05-09T20:47:44.114013,20260509_204703_fault_200,inference,64,1303.55,20,worker-1,load_aware,True,
2026-05-09T20:47:44.324055,20260509_204703_fault_200,inference,66,1317.35,20,worker-1,load_aware,True,
2026-05-09T20:47:44.522190,20260509_204703_fault_200,inference,30,1187.19,20,worker-1,load_aware,True,
2026-05-09T20:47:44.522908,20260509_204703_fault_200,inference,37,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T20:47:44.716791,20260509_204703_fault_200,inference,67,1527.42,20,worker-1,load_aware,True,
2026-05-09T20:47:44.913744,20260509_204703_fault_200,inference,70,1384.14,20,worker-1,load_aware,True,
2026-05-09T20:47:45.108274,20260509_204703_fault_200,inference,68,1704.39,20,worker-1,load_aware,True,
2026-05-09T20:47:45.302519,20260509_204703_fault_200,inference,71,1579.6,20,worker-1,load_aware,True,
2026-05-09T20:47:45.496085,20260509_204703_fault_200,inference,72,1572.48,20,worker-1,load_aware,True,
2026-05-09T20:47:45.699392,20260509_204703_fault_200,inference,73,1579.51,20,worker-1,load_aware,True,
2026-05-09T20:47:45.701311,20260509_204703_fault_200,inference,46,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T20:47:45.890778,20260509_204703_fault_200,inference,75,1559.91,20,worker-1,load_aware,True,
2026-05-09T20:47:46.084604,20260509_204703_fault_200,inference,77,1556.54,20,worker-1,load_aware,True,
2026-05-09T20:47:46.277313,20260509_204703_fault_200,inference,78,1555.49,20,worker-1,load_aware,True,
2026-05-09T20:47:46.472935,20260509_204703_fault_200,inference,79,1553.81,20,worker-1,load_aware,True,
2026-05-09T20:47:46.667228,20260509_204703_fault_200,inference,43,1552.2,20,worker-1,load_aware,True,
2026-05-09T20:47:46.870474,20260509_204703_fault_200,inference,81,1563.19,20,worker-1,load_aware,True,
2026-05-09T20:47:47.063832,20260509_204703_fault_200,inference,82,1560.0,20,worker-1,load_aware,True,
2026-05-09T20:47:47.256786,20260509_204703_fault_200,inference,83,1551.58,20,worker-1,load_aware,True,
2026-05-09T20:47:47.452758,20260509_204703_fault_200,inference,47,1554.97,20,worker-1,load_aware,True,
2026-05-09T20:47:47.645743,20260509_204703_fault_200,inference,48,1553.96,20,worker-1,load_aware,True,
2026-05-09T20:47:47.838176,20260509_204703_fault_200,inference,49,1554.69,20,worker-1,load_aware,True,
2026-05-09T20:47:48.031835,20260509_204703_fault_200,inference,50,1549.8,20,worker-1,load_aware,True,
2026-05-09T20:47:48.236061,20260509_204703_fault_200,inference,52,1563.39,20,worker-1,load_aware,True,
2026-05-09T20:47:48.428102,20260509_204703_fault_200,inference,84,1552.99,20,worker-1,load_aware,True,
2026-05-09T20:47:48.628125,20260509_204703_fault_200,inference,85,1559.35,20,worker-1,load_aware,True,
2026-05-09T20:47:48.833210,20260509_204703_fault_200,inference,87,1566.23,20,worker-1,load_aware,True,
2026-05-09T20:47:49.018695,20260509_204703_fault_200,inference,88,1561.4,20,worker-1,load_aware,True,
2026-05-09T20:47:49.214159,20260509_204703_fault_200,inference,91,1562.76,20,worker-1,load_aware,True,
2026-05-09T20:47:49.410255,20260509_204703_fault_200,inference,59,1566.76,20,worker-1,load_aware,True,
2026-05-09T20:47:49.620011,20260509_204703_fault_200,inference,92,1583.79,20,worker-1,load_aware,True,
2026-05-09T20:47:49.815029,20260509_204703_fault_200,inference,93,1307.69,20,worker-3,load_aware,True,
2026-05-09T20:47:50.009805,20260509_204703_fault_200,inference,96,1317.02,20,worker-3,load_aware,True,
2026-05-09T20:47:50.204132,20260509_204703_fault_200,inference,65,1311.35,20,worker-3,load_aware,True,
2026-05-09T20:47:50.397319,20260509_204703_fault_200,inference,97,1304.89,20,worker-3,load_aware,True,
2026-05-09T20:47:50.590640,20260509_204703_fault_200,inference,98,1311.69,20,worker-3,load_aware,True,
2026-05-09T20:47:50.787105,20260509_204703_fault_200,inference,99,1307.74,20,worker-2,load_aware,True,
2026-05-09T20:47:50.990480,20260509_204703_fault_200,inference,69,1315.03,20,worker-2,load_aware,True,
2026-05-09T20:47:51.183701,20260509_204703_fault_200,inference,100,1294.42,20,worker-2,load_aware,True,
2026-05-09T20:47:51.379220,20260509_204703_fault_200,inference,102,1303.48,20,worker-2,load_aware,True,
2026-05-09T20:47:51.571527,20260509_204703_fault_200,inference,104,1295.01,20,worker-2,load_aware,True,
2026-05-09T20:47:51.766041,20260509_204703_fault_200,inference,74,1290.5,20,worker-2,load_aware,True,
2026-05-09T20:47:51.957450,20260509_204703_fault_200,inference,109,1163.66,20,worker-2,load_aware,True,
2026-05-09T20:47:52.153521,20260509_204703_fault_200,inference,105,1494.5,20,worker-2,load_aware,True,
2026-05-09T20:47:52.363379,20260509_204703_fault_200,inference,80,1366.55,20,worker-2,load_aware,True,
2026-05-09T20:47:52.566172,20260509_204703_fault_200,inference,76,1708.15,20,worker-2,load_aware,True,
2026-05-09T20:47:52.762970,20260509_204703_fault_200,inference,110,1574.16,20,worker-2,load_aware,True,
2026-05-09T20:47:52.958940,20260509_204703_fault_200,inference,112,1572.46,20,worker-2,load_aware,True,
2026-05-09T20:47:53.152423,20260509_204703_fault_200,inference,113,1576.48,20,worker-2,load_aware,True,
2026-05-09T20:47:53.347302,20260509_204703_fault_200,inference,115,1576.84,20,worker-2,load_aware,True,
2026-05-09T20:47:53.553699,20260509_204703_fault_200,inference,117,1589.41,20,worker-2,load_aware,True,
2026-05-09T20:47:53.744895,20260509_204703_fault_200,inference,118,1586.12,20,worker-2,load_aware,True,
2026-05-09T20:47:53.939374,20260509_204703_fault_200,inference,119,1566.95,20,worker-2,load_aware,True,
2026-05-09T20:47:54.133013,20260509_204703_fault_200,inference,120,1562.12,20,worker-2,load_aware,True,
2026-05-09T20:47:54.328271,20260509_204703_fault_200,inference,86,1558.23,20,worker-2,load_aware,True,
2026-05-09T20:47:54.520948,20260509_204703_fault_200,inference,122,1557.05,20,worker-2,load_aware,True,
2026-05-09T20:47:54.713987,20260509_204703_fault_200,inference,123,1555.78,20,worker-2,load_aware,True,
2026-05-09T20:47:54.715447,20260509_204703_fault_200,inference,95,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T20:47:54.923733,20260509_204703_fault_200,inference,89,1568.61,20,worker-2,load_aware,True,
2026-05-09T20:47:55.116573,20260509_204703_fault_200,inference,90,1555.38,20,worker-2,load_aware,True,
2026-05-09T20:47:55.308328,20260509_204703_fault_200,inference,125,1559.0,20,worker-2,load_aware,True,
2026-05-09T20:47:55.502153,20260509_204703_fault_200,inference,126,1557.31,20,worker-2,load_aware,True,
2026-05-09T20:47:55.694913,20260509_204703_fault_200,inference,127,1556.55,20,worker-2,load_aware,True,
2026-05-09T20:47:55.891078,20260509_204703_fault_200,inference,94,1557.17,20,worker-2,load_aware,True,
2026-05-09T20:47:56.093304,20260509_204703_fault_200,inference,128,1566.51,20,worker-2,load_aware,True,
2026-05-09T20:47:56.288387,20260509_204703_fault_200,inference,129,1567.12,20,worker-2,load_aware,True,
2026-05-09T20:47:56.481279,20260509_204703_fault_200,inference,130,1554.32,20,worker-2,load_aware,True,
2026-05-09T20:47:56.674788,20260509_204703_fault_200,inference,132,1554.15,20,worker-2,load_aware,True,
2026-05-09T20:47:56.868305,20260509_204703_fault_200,inference,133,1288.26,20,worker-1,load_aware,True,
2026-05-09T20:47:56.870142,20260509_204703_fault_200,inference,106,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T20:47:57.064590,20260509_204703_fault_200,inference,134,1297.94,20,worker-1,load_aware,True,
2026-05-09T20:47:57.262976,20260509_204703_fault_200,inference,101,1295.25,20,worker-1,load_aware,True,
2026-05-09T20:47:57.466268,20260509_204703_fault_200,inference,135,1317.57,20,worker-1,load_aware,True,
2026-05-09T20:47:57.662037,20260509_204703_fault_200,inference,103,1295.96,20,worker-1,load_aware,True,
2026-05-09T20:47:57.854551,20260509_204703_fault_200,inference,136,1306.44,20,worker-1,load_aware,True,
2026-05-09T20:47:58.048534,20260509_204703_fault_200,inference,139,1173.56,20,worker-1,load_aware,True,
2026-05-09T20:47:58.051982,20260509_204703_fault_200,inference,114,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T20:47:58.241669,20260509_204703_fault_200,inference,137,1492.29,20,worker-1,load_aware,True,
2026-05-09T20:47:58.436380,20260509_204703_fault_200,inference,107,1365.12,20,worker-1,load_aware,True,
2026-05-09T20:47:58.628517,20260509_204703_fault_200,inference,138,1693.44,20,worker-1,load_aware,True,
2026-05-09T20:47:58.835026,20260509_204703_fault_200,inference,108,1566.65,20,worker-1,load_aware,True,
2026-05-09T20:47:59.028192,20260509_204703_fault_200,inference,141,1551.64,20,worker-1,load_aware,True,
2026-05-09T20:47:59.222893,20260509_204703_fault_200,inference,111,1554.86,20,worker-1,load_aware,True,
2026-05-09T20:47:59.414784,20260509_204703_fault_200,inference,143,1555.75,20,worker-1,load_aware,True,
2026-05-09T20:47:59.609404,20260509_204703_fault_200,inference,145,1553.31,20,worker-1,load_aware,True,
2026-05-09T20:47:59.803006,20260509_204703_fault_200,inference,116,1554.46,20,worker-1,load_aware,True,
2026-05-09T20:48:00.007032,20260509_204703_fault_200,inference,146,1565.69,20,worker-1,load_aware,True,
2026-05-09T20:48:00.009548,20260509_204703_fault_200,inference,124,0,0,unknown,load_aware,False,Simulated crash: worker-1
2026-05-09T20:48:00.199232,20260509_204703_fault_200,inference,147,1566.11,20,worker-1,load_aware,True,
2026-05-09T20:48:00.394119,20260509_204703_fault_200,inference,149,1554.36,20,worker-1,load_aware,True,
2026-05-09T20:48:00.589354,20260509_204703_fault_200,inference,121,1553.74,20,worker-1,load_aware,True,
2026-05-09T20:48:00.781619,20260509_204703_fault_200,inference,150,1553.9,20,worker-1,load_aware,True,
2026-05-09T20:48:00.975044,20260509_204703_fault_200,inference,151,1555.79,20,worker-1,load_aware,True,
2026-05-09T20:48:01.167759,20260509_204703_fault_200,inference,152,1555.17,20,worker-1,load_aware,True,
2026-05-09T20:48:01.379110,20260509_204703_fault_200,inference,153,1571.12,20,worker-1,load_aware,True,
2026-05-09T20:48:01.572238,20260509_204703_fault_200,inference,154,1558.83,20,worker-1,load_aware,True,
2026-05-09T20:48:01.764923,20260509_204703_fault_200,inference,155,1560.83,20,worker-1,load_aware,True,
2026-05-09T20:48:01.958947,20260509_204703_fault_200,inference,157,1557.53,20,worker-1,load_aware,True,
2026-05-09T20:48:02.152211,20260509_204703_fault_200,inference,159,1558.71,20,worker-1,load_aware,True,
2026-05-09T20:48:02.347142,20260509_204703_fault_200,inference,160,1561.47,20,worker-1,load_aware,True,
2026-05-09T20:48:02.550876,20260509_204703_fault_200,inference,161,1570.95,20,worker-1,load_aware,True,
2026-05-09T20:48:02.743499,20260509_204703_fault_200,inference,162,1569.29,20,worker-1,load_aware,True,
2026-05-09T20:48:02.938092,20260509_204703_fault_200,inference,131,1552.39,20,worker-1,load_aware,True,
2026-05-09T20:48:03.130200,20260509_204703_fault_200,inference,163,1550.6,20,worker-1,load_aware,True,
2026-05-09T20:48:03.323958,20260509_204703_fault_200,inference,164,1297.92,20,worker-3,load_aware,True,
2026-05-09T20:48:03.325692,20260509_204703_fault_200,inference,140,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T20:48:03.517176,20260509_204703_fault_200,inference,166,1290.08,20,worker-3,load_aware,True,
2026-05-09T20:48:03.709265,20260509_204703_fault_200,inference,168,1285.44,20,worker-3,load_aware,True,
2026-05-09T20:48:03.711298,20260509_204703_fault_200,inference,142,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T20:48:03.913742,20260509_204703_fault_200,inference,169,1291.62,20,worker-3,load_aware,True,
2026-05-09T20:48:04.105193,20260509_204703_fault_200,inference,171,1355.48,20,worker-2,load_aware,True,
2026-05-09T20:48:04.298430,20260509_204703_fault_200,inference,170,1475.24,20,worker-3,load_aware,True,
2026-05-09T20:48:04.492385,20260509_204703_fault_200,inference,173,1287.16,20,worker-2,load_aware,True,
2026-05-09T20:48:04.686288,20260509_204703_fault_200,inference,174,1296.96,20,worker-2,load_aware,True,
2026-05-09T20:48:04.882252,20260509_204703_fault_200,inference,175,1292.29,20,worker-2,load_aware,True,
2026-05-09T20:48:05.083437,20260509_204703_fault_200,inference,176,1296.86,20,worker-2,load_aware,True,
2026-05-09T20:48:05.280737,20260509_204703_fault_200,inference,144,1169.57,20,worker-2,load_aware,True,
2026-05-09T20:48:05.472205,20260509_204703_fault_200,inference,177,1502.84,20,worker-2,load_aware,True,
2026-05-09T20:48:05.665529,20260509_204703_fault_200,inference,178,1479.26,20,worker-2,load_aware,True,
2026-05-09T20:48:05.859626,20260509_204703_fault_200,inference,180,1361.65,20,worker-2,load_aware,True,
2026-05-09T20:48:06.052573,20260509_204703_fault_200,inference,181,1362.07,20,worker-2,load_aware,True,
2026-05-09T20:48:06.247425,20260509_204703_fault_200,inference,179,1689.28,20,worker-2,load_aware,True,
2026-05-09T20:48:06.455382,20260509_204703_fault_200,inference,182,1566.78,20,worker-2,load_aware,True,
2026-05-09T20:48:06.649687,20260509_204703_fault_200,inference,183,1562.2,20,worker-2,load_aware,True,
2026-05-09T20:48:06.845665,20260509_204703_fault_200,inference,148,1560.17,20,worker-2,load_aware,True,
2026-05-09T20:48:07.037887,20260509_204703_fault_200,inference,184,1561.19,20,worker-2,load_aware,True,
2026-05-09T20:48:07.233828,20260509_204703_fault_200,inference,186,1560.41,20,worker-2,load_aware,True,
2026-05-09T20:48:07.428610,20260509_204703_fault_200,inference,187,1559.74,20,worker-2,load_aware,True,
2026-05-09T20:48:07.624618,20260509_204703_fault_200,inference,188,1565.99,20,worker-2,load_aware,True,
2026-05-09T20:48:07.828015,20260509_204703_fault_200,inference,189,1574.82,20,worker-2,load_aware,True,
2026-05-09T20:48:08.023224,20260509_204703_fault_200,inference,190,1561.41,20,worker-2,load_aware,True,
2026-05-09T20:48:08.024715,20260509_204703_fault_200,inference,165,0,0,unknown,load_aware,False,Simulated crash: worker-2
2026-05-09T20:48:08.214092,20260509_204703_fault_200,inference,191,1559.61,20,worker-2,load_aware,True,
2026-05-09T20:48:08.410140,20260509_204703_fault_200,inference,156,1558.65,20,worker-2,load_aware,True,
2026-05-09T20:48:08.603166,20260509_204703_fault_200,inference,193,1560.71,20,worker-2,load_aware,True,
2026-05-09T20:48:08.606241,20260509_204703_fault_200,inference,192,0,0,unknown,load_aware,False,Simulated crash: worker-3
2026-05-09T20:48:08.827266,20260509_204703_fault_200,inference,158,1559.63,20,worker-2,load_aware,True,
2026-05-09T20:48:09.007400,20260509_204703_fault_200,inference,196,1572.45,20,worker-2,load_aware,True,
2026-05-09T20:48:09.200625,20260509_204703_fault_200,inference,198,1569.75,20,worker-2,load_aware,True,
2026-05-09T20:48:09.394295,20260509_204703_fault_200,inference,199,1562.09,20,worker-2,load_aware,True,
2026-05-09T20:48:09.590153,20260509_204703_fault_200,inference,167,1560.82,20,worker-2,load_aware,True,
2026-05-09T20:48:09.784642,20260509_204703_fault_200,inference,172,1564.79,20,worker-2,load_aware,True,
2026-05-09T20:48:09.978878,20260509_204703_fault_200,inference,185,1562.98,20,worker-3,load_aware,True,
2026-05-09T20:48:10.170436,20260509_204703_fault_200,inference,194,1559.78,20,worker-3,load_aware,True,
2026-05-09T20:48:10.379824,20260509_204703_fault_200,inference,195,1537.13,20,worker-3,load_aware,True,
2026-05-09T20:48:10.575596,20260509_204703_fault_200,inference,197,1562.26,20,worker-3,load_aware,True,
